template_id,text,category,sentiment_base,editable,notes
623,Comunidade RBC mais unida do que nunca 🚀,crypto,0.44,SIM,Template de crypto - edite o texto como quiser
624,"RBC acima dos 0.9 novamente, bora comemorar! 🎉",crypto,0.73,SIM,Template de crypto - edite o texto como quiser
625,A economia de Ribeirania e a blockchain caminham juntas 💎,crypto,0.73,SIM,Template de crypto - edite o texto como quiser
626,RiberCoin to the moon! 🚀 #RBC #CryptoRibeirania,crypto,-0.29,SIM,Template de crypto - edite o texto como quiser
627,Aniversário da cidade impulsionando a RiberCoin! pump confirmado 💥,crypto,0.19,SIM,Template de crypto - edite o texto como quiser
628,RBC subindo forte depois da BanBan Açaí investir na cidade 💸,crypto,0.21,SIM,Template de crypto - edite o texto como quiser
629,RiberTech Hub = mais inovação = mais RiberCoin 💻📈,crypto,0.67,SIM,Template de crypto - edite o texto como quiser
630,Crise hídrica derrubou o mercado local 😭 mas RiberCoin se mantém firme 💪,crypto,0.06,SIM,Template de crypto - edite o texto como quiser
631,Grinch Invadiu Ribeirânia e o mercado reagiu 😂 crash natalino!,crypto,-0.09,SIM,Template de crypto - edite o texto como quiser
632,Mega pump de aniversário! Quem segurou RBC tá rindo agora 😎,crypto,0.77,SIM,Template de crypto - edite o texto como quiser
633,Staking de RiberCoin tá rendendo bem esse mês 💰,crypto,-0.13,SIM,Template de crypto - edite o texto como quiser
634,Volume de RBC explodindo após anúncio de novos investidores 🔥,crypto,0.15,SIM,Template de crypto - edite o texto como quiser
635,Quem acreditou em RBC desde o início tá feliz agora 😅,crypto,0.13,SIM,Template de crypto - edite o texto como quiser
636,Comparando SOL vs RBC: RiberCoin levando vantagem hoje 👀,crypto,0.79,SIM,Template de crypto - edite o texto como quiser
637,Mercado cripto reagindo bem às notícias locais 📊,crypto,0.62,SIM,Template de crypto - edite o texto como quiser
638,Comunidade RBC mais unida do que nunca 🚀,crypto,0.42,SIM,Template de crypto - edite o texto como quiser
639,"RBC acima dos 0.9 novamente, bora comemorar! 🎉",crypto,-0.1,SIM,Template de crypto - edite o texto como quiser
640,A economia de Ribeirania e a blockchain caminham juntas 💎,crypto,0.23,SIM,Template de crypto - edite o texto como quiser
641,RiberCoin to the moon! 🚀 #RBC #CryptoRibeirania,crypto,-0.1,SIM,Template de crypto - edite o texto como quiser
642,Aniversário da cidade impulsionando a RiberCoin! pump confirmado 💥,crypto,0.08,SIM,Template de crypto - edite o texto como quiser
643,RBC subindo forte depois da BanBan Açaí investir na cidade 💸,crypto,0.79,SIM,Template de crypto - edite o texto como quiser
644,RiberTech Hub = mais inovação = mais RiberCoin 💻📈,crypto,0.4,SIM,Template de crypto - edite o texto como quiser
645,Crise hídrica derrubou o mercado local 😭 mas RiberCoin se mantém firme 💪,crypto,0.12,SIM,Template de crypto - edite o texto como quiser
646,Grinch Invadiu Ribeirânia e o mercado reagiu 😂 crash natalino!,crypto,-0.08,SIM,Template de crypto - edite o texto como quiser
647,Mega pump de aniversário! Quem segurou RBC tá rindo agora 😎,crypto,-0.28,SIM,Template de crypto - edite o texto como quiser
648,Staking de RiberCoin tá rendendo bem esse mês 💰,crypto,0.61,SIM,Template de crypto - edite o texto como quiser
649,Volume de RBC explodindo após anúncio de novos investidores 🔥,crypto,0.24,SIM,Template de crypto - edite o texto como quiser
650,Quem acreditou em RBC desde o início tá feliz agora 😅,crypto,-0.29,SIM,Template de crypto - edite o texto como quiser
651,Comparando SOL vs RBC: RiberCoin levando vantagem hoje 👀,crypto,0.22,SIM,Template de crypto - edite o texto como quiser
652,Mercado cripto reagindo bem às notícias locais 📊,crypto,0.09,SIM,Template de crypto - edite o texto como quiser
653,Comunidade RBC mais unida do que nunca 🚀,crypto,0.23,SIM,Template de crypto - edite o texto como quiser
654,"RBC acima dos 0.9 novamente, bora comemorar! 🎉",crypto,-0.12,SIM,Template de crypto - edite o texto como quiser
655,A economia de Ribeirania e a blockchain caminham juntas 💎,crypto,0.08,SIM,Template de crypto - edite o texto como quiser
656,RiberCoin to the moon! 🚀 #RBC #CryptoRibeirania,crypto,-0.14,SIM,Template de crypto - edite o texto como quiser
657,Aniversário da cidade impulsionando a RiberCoin! pump confirmado 💥,crypto,0.25,SIM,Template de crypto - edite o texto como quiser
658,RBC subindo forte depois da BanBan Açaí investir na cidade 💸,crypto,-0.14,SIM,Template de crypto - edite o texto como quiser
659,RiberTech Hub = mais inovação = mais RiberCoin 💻📈,crypto,0.04,SIM,Template de crypto - edite o texto como quiser
660,Crise hídrica derrubou o mercado local 😭 mas RiberCoin se mantém firme 💪,crypto,0.63,SIM,Template de crypto - edite o texto como quiser
661,Grinch Invadiu Ribeirânia e o mercado reagiu 😂 crash natalino!,crypto,0.08,SIM,Template de crypto - edite o texto como quiser
662,Mega pump de aniversário! Quem segurou RBC tá rindo agora 😎,crypto,-0.27,SIM,Template de crypto - edite o texto como quiser
663,Staking de RiberCoin tá rendendo bem esse mês 💰,crypto,0.38,SIM,Template de crypto - edite o texto como quiser
664,Volume de RBC explodindo após anúncio de novos investidores 🔥,crypto,0.16,SIM,Template de crypto - edite o texto como quiser
665,Quem acreditou em RBC desde o início tá feliz agora 😅,crypto,-0.13,SIM,Template de crypto - edite o texto como quiser
666,Comparando SOL vs RBC: RiberCoin levando vantagem hoje 👀,crypto,0.72,SIM,Template de crypto - edite o texto como quiser
667,Mercado cripto reagindo bem às notícias locais 📊,crypto,0.17,SIM,Template de crypto - edite o texto como quiser
668,Comunidade RBC mais unida do que nunca 🚀,crypto,0.04,SIM,Template de crypto - edite o texto como quiser
669,"RBC acima dos 0.9 novamente, bora comemorar! 🎉",crypto,0.14,SIM,Template de crypto - edite o texto como quiser
670,A economia de Ribeirania e a blockchain caminham juntas 💎,crypto,0.48,SIM,Template de crypto - edite o texto como quiser
671,RiberCoin to the moon! 🚀 #RBC #CryptoRibeirania,crypto,-0.19,SIM,Template de crypto - edite o texto como quiser
672,Aniversário da cidade impulsionando a RiberCoin! pump confirmado 💥,crypto,-0.16,SIM,Template de crypto - edite o texto como quiser
673,RBC subindo forte depois da BanBan Açaí investir na cidade 💸,crypto,0.01,SIM,Template de crypto - edite o texto como quiser
674,RiberTech Hub = mais inovação = mais RiberCoin 💻📈,crypto,0.02,SIM,Template de crypto - edite o texto como quiser
675,Crise hídrica derrubou o mercado local 😭 mas RiberCoin se mantém firme 💪,crypto,-0.08,SIM,Template de crypto - edite o texto como quiser
676,Grinch Invadiu Ribeirânia e o mercado reagiu 😂 crash natalino!,crypto,-0.14,SIM,Template de crypto - edite o texto como quiser
677,Mega pump de aniversário! Quem segurou RBC tá rindo agora 😎,crypto,-0.14,SIM,Template de crypto - edite o texto como quiser
678,Staking de RiberCoin tá rendendo bem esse mês 💰,crypto,0.77,SIM,Template de crypto - edite o texto como quiser
679,Volume de RBC explodindo após anúncio de novos investidores 🔥,crypto,0.31,SIM,Template de crypto - edite o texto como quiser
680,Quem acreditou em RBC desde o início tá feliz agora 😅,crypto,0.21,SIM,Template de crypto - edite o texto como quiser
681,Comparando SOL vs RBC: RiberCoin levando vantagem hoje 👀,crypto,0.07,SIM,Template de crypto - edite o texto como quiser
682,Mercado cripto reagindo bem às notícias locais 📊,crypto,0.54,SIM,Template de crypto - edite o texto como quiser
683,Comunidade RBC mais unida do que nunca 🚀,crypto,-0.08,SIM,Template de crypto - edite o texto como quiser
684,"RBC acima dos 0.9 novamente, bora comemorar! 🎉",crypto,0.37,SIM,Template de crypto - edite o texto como quiser
685,A economia de Ribeirania e a blockchain caminham juntas 💎,crypto,0.57,SIM,Template de crypto - edite o texto como quiser
686,RiberCoin to the moon! 🚀 #RBC #CryptoRibeirania,crypto,0.62,SIM,Template de crypto - edite o texto como quiser
687,Aniversário da cidade impulsionando a RiberCoin! pump confirmado 💥,crypto,0.61,SIM,Template de crypto - edite o texto como quiser
688,RBC subindo forte depois da BanBan Açaí investir na cidade 💸,crypto,0.78,SIM,Template de crypto - edite o texto como quiser
689,RiberTech Hub = mais inovação = mais RiberCoin 💻📈,crypto,0.3,SIM,Template de crypto - edite o texto como quiser
690,Crise hídrica derrubou o mercado local 😭 mas RiberCoin se mantém firme 💪,crypto,0.11,SIM,Template de crypto - edite o texto como quiser
691,Grinch Invadiu Ribeirânia e o mercado reagiu 😂 crash natalino!,crypto,-0.06,SIM,Template de crypto - edite o texto como quiser
692,Mega pump de aniversário! Quem segurou RBC tá rindo agora 😎,crypto,-0.15,SIM,Template de crypto - edite o texto como quiser
693,Staking de RiberCoin tá rendendo bem esse mês 💰,crypto,-0.03,SIM,Template de crypto - edite o texto como quiser
694,Volume de RBC explodindo após anúncio de novos investidores 🔥,crypto,0.73,SIM,Template de crypto - edite o texto como quiser
695,Quem acreditou em RBC desde o início tá feliz agora 😅,crypto,0.49,SIM,Template de crypto - edite o texto como quiser
696,Comparando SOL vs RBC: RiberCoin levando vantagem hoje 👀,crypto,-0.11,SIM,Template de crypto - edite o texto como quiser
697,Mercado cripto reagindo bem às notícias locais 📊,crypto,0.29,SIM,Template de crypto - edite o texto como quiser
698,Comunidade RBC mais unida do que nunca 🚀,crypto,0.32,SIM,Template de crypto - edite o texto como quiser
699,"RBC acima dos 0.9 novamente, bora comemorar! 🎉",crypto,-0.06,SIM,Template de crypto - edite o texto como quiser
700,A economia de Ribeirania e a blockchain caminham juntas 💎,crypto,0.8,SIM,Template de crypto - edite o texto como quiser
701,RiberCoin to the moon! 🚀 #RBC #CryptoRibeirania,crypto,0.21,SIM,Template de crypto - edite o texto como quiser
702,Aniversário da cidade impulsionando a RiberCoin! pump confirmado 💥,crypto,0.5,SIM,Template de crypto - edite o texto como quiser
703,RBC subindo forte depois da BanBan Açaí investir na cidade 💸,crypto,0.34,SIM,Template de crypto - edite o texto como quiser
704,RiberTech Hub = mais inovação = mais RiberCoin 💻📈,crypto,0.74,SIM,Template de crypto - edite o texto como quiser
705,Crise hídrica derrubou o mercado local 😭 mas RiberCoin se mantém firme 💪,crypto,0.09,SIM,Template de crypto - edite o texto como quiser
706,Grinch Invadiu Ribeirânia e o mercado reagiu 😂 crash natalino!,crypto,0.23,SIM,Template de crypto - edite o texto como quiser
707,Mega pump de aniversário! Quem segurou RBC tá rindo agora 😎,crypto,0.78,SIM,Template de crypto - edite o texto como quiser
708,Staking de RiberCoin tá rendendo bem esse mês 💰,crypto,0.38,SIM,Template de crypto - edite o texto como quiser
709,Volume de RBC explodindo após anúncio de novos investidores 🔥,crypto,-0.22,SIM,Template de crypto - edite o texto como quiser
710,Quem acreditou em RBC desde o início tá feliz agora 😅,crypto,-0.16,SIM,Template de crypto - edite o texto como quiser
711,Comparando SOL vs RBC: RiberCoin levando vantagem hoje 👀,crypto,0.56,SIM,Template de crypto - edite o texto como quiser
712,Mercado cripto reagindo bem às notícias locais 📊,crypto,0.58,SIM,Template de crypto - edite o texto como quiser
713,Comunidade RBC mais unida do que nunca 🚀,crypto,0.5,SIM,Template de crypto - edite o texto como quiser
714,"RBC acima dos 0.9 novamente, bora comemorar! 🎉",crypto,0.1,SIM,Template de crypto - edite o texto como quiser
715,A economia de Ribeirania e a blockchain caminham juntas 💎,crypto,0.69,SIM,Template de crypto - edite o texto como quiser
716,RiberCoin to the moon! 🚀 #RBC #CryptoRibeirania,crypto,-0.06,SIM,Template de crypto - edite o texto como quiser
717,Aniversário da cidade impulsionando a RiberCoin! pump confirmado 💥,crypto,0.8,SIM,Template de crypto - edite o texto como quiser
718,RBC subindo forte depois da BanBan Açaí investir na cidade 💸,crypto,0.78,SIM,Template de crypto - edite o texto como quiser
719,RiberTech Hub = mais inovação = mais RiberCoin 💻📈,crypto,0.13,SIM,Template de crypto - edite o texto como quiser
720,Crise hídrica derrubou o mercado local 😭 mas RiberCoin se mantém firme 💪,crypto,0.36,SIM,Template de crypto - edite o texto como quiser
721,Grinch Invadiu Ribeirânia e o mercado reagiu 😂 crash natalino!,crypto,0.33,SIM,Template de crypto - edite o texto como quiser
722,Mega pump de aniversário! Quem segurou RBC tá rindo agora 😎,crypto,0.1,SIM,Template de crypto - edite o texto como quiser
723,Staking de RiberCoin tá rendendo bem esse mês 💰,crypto,0.02,SIM,Template de crypto - edite o texto como quiser
724,Volume de RBC explodindo após anúncio de novos investidores 🔥,crypto,0.01,SIM,Template de crypto - edite o texto como quiser
725,Quem acreditou em RBC desde o início tá feliz agora 😅,crypto,-0.02,SIM,Template de crypto - edite o texto como quiser
726,Comparando SOL vs RBC: RiberCoin levando vantagem hoje 👀,crypto,0.37,SIM,Template de crypto - edite o texto como quiser
727,Mercado cripto reagindo bem às notícias locais 📊,crypto,-0.16,SIM,Template de crypto - edite o texto como quiser
728,Comunidade RBC mais unida do que nunca 🚀,crypto,0.13,SIM,Template de crypto - edite o texto como quiser
729,"RBC acima dos 0.9 novamente, bora comemorar! 🎉",crypto,0.77,SIM,Template de crypto - edite o texto como quiser
730,A economia de Ribeirania e a blockchain caminham juntas 💎,crypto,-0.28,SIM,Template de crypto - edite o texto como quiser
731,RiberCoin to the moon! 🚀 #RBC #CryptoRibeirania,crypto,-0.19,SIM,Template de crypto - edite o texto como quiser
732,Aniversário da cidade impulsionando a RiberCoin! pump confirmado 💥,crypto,0.05,SIM,Template de crypto - edite o texto como quiser
733,RBC subindo forte depois da BanBan Açaí investir na cidade 💸,crypto,-0.24,SIM,Template de crypto - edite o texto como quiser
734,RiberTech Hub = mais inovação = mais RiberCoin 💻📈,crypto,0.2,SIM,Template de crypto - edite o texto como quiser
735,Crise hídrica derrubou o mercado local 😭 mas RiberCoin se mantém firme 💪,crypto,0.32,SIM,Template de crypto - edite o texto como quiser
736,Grinch Invadiu Ribeirânia e o mercado reagiu 😂 crash natalino!,crypto,0.46,SIM,Template de crypto - edite o texto como quiser
737,Mega pump de aniversário! Quem segurou RBC tá rindo agora 😎,crypto,-0.18,SIM,Template de crypto - edite o texto como quiser
738,Staking de RiberCoin tá rendendo bem esse mês 💰,crypto,0.61,SIM,Template de crypto - edite o texto como quiser
